match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,match_time,game_stage,counter,net_worth_diff,exp_diff,score_diff,radiant_win
6166242179,lifestealer,slardar,bounty-hunter,viper,venomancer,hoodwink,sand-king,axe,sniper,phantom-lancer,00:06:05,early game,-3.78,-1648,-1057,0,1.0
6166242179,lifestealer,slardar,bounty-hunter,viper,venomancer,hoodwink,sand-king,axe,sniper,phantom-lancer,00:25:45,mid game,-3.78,3470,4779,-1,1.0
6166242179,lifestealer,slardar,bounty-hunter,viper,venomancer,hoodwink,sand-king,axe,sniper,phantom-lancer,00:35:34,late game,-3.78,2672,-2906,-6,1.0
6166242179,lifestealer,slardar,bounty-hunter,viper,venomancer,hoodwink,sand-king,axe,sniper,phantom-lancer,00:55:42,superlate game,-3.78,5823,-11709,-6,1.0
6166245545,night-stalker,silencer,shadow-shaman,faceless-void,leshrac,templar-assassin,phantom-assassin,axe,skywrath-mage,death-prophet,00:03:10,early game,1.94,-1068,-610,-1,0.0
6166245545,night-stalker,silencer,shadow-shaman,faceless-void,leshrac,templar-assassin,phantom-assassin,axe,skywrath-mage,death-prophet,00:20:57,mid game,1.94,-3110,-1341,-2,0.0
6166245545,night-stalker,silencer,shadow-shaman,faceless-void,leshrac,templar-assassin,phantom-assassin,axe,skywrath-mage,death-prophet,00:29:48,late game,1.94,-9762,-18672,-10,0.0
6166245545,night-stalker,silencer,shadow-shaman,faceless-void,leshrac,templar-assassin,phantom-assassin,axe,skywrath-mage,death-prophet,00:44:16,superlate game,1.94,-24420,-43108,-19,0.0
6166249933,ember-spirit,medusa,huskar,pugna,keeper-of-the-light,luna,lion,leshrac,axe,void-spirit,00:00:51,early game,17.19,-297,-52,-1,1.0
6166249933,ember-spirit,medusa,huskar,pugna,keeper-of-the-light,luna,lion,leshrac,axe,void-spirit,00:21:22,mid game,17.19,3679,5402,2,1.0
6166249933,ember-spirit,medusa,huskar,pugna,keeper-of-the-light,luna,lion,leshrac,axe,void-spirit,00:33:59,late game,17.19,5988,11835,3,1.0
6166249933,ember-spirit,medusa,huskar,pugna,keeper-of-the-light,luna,lion,leshrac,axe,void-spirit,00:40:57,superlate game,17.19,8605,18281,5,1.0
6166254356,necrophos,silencer,ancient-apparition,mirana,slark,viper,hoodwink,centaur-warrunner,juggernaut,void-spirit,00:07:43,early game,-4.94,-542,1054,0,0.0
6166254356,necrophos,silencer,ancient-apparition,mirana,slark,viper,hoodwink,centaur-warrunner,juggernaut,void-spirit,00:25:22,mid game,-4.94,-6885,-7246,-7,0.0
6166254356,necrophos,silencer,ancient-apparition,mirana,slark,viper,hoodwink,centaur-warrunner,juggernaut,void-spirit,00:31:55,late game,-4.94,-8183,-11824,-10,0.0
6166254356,necrophos,silencer,ancient-apparition,mirana,slark,viper,hoodwink,centaur-warrunner,juggernaut,void-spirit,00:40:09,superlate game,-4.94,-1207,-1899,-8,0.0
6166258503,morphling,pudge,winter-wyvern,crystal-maiden,tidehunter,sniper,luna,shadow-shaman,dark-seer,underlord,00:06:51,early game,4.09,563,214,0,1.0
6166258503,morphling,pudge,winter-wyvern,crystal-maiden,tidehunter,sniper,luna,shadow-shaman,dark-seer,underlord,00:24:32,mid game,4.09,1680,5713,-3,1.0
6166258503,morphling,pudge,winter-wyvern,crystal-maiden,tidehunter,sniper,luna,shadow-shaman,dark-seer,underlord,00:28:01,late game,4.09,-141,632,-5,1.0
6166258503,morphling,pudge,winter-wyvern,crystal-maiden,tidehunter,sniper,luna,shadow-shaman,dark-seer,underlord,00:44:02,superlate game,4.09,20159,42774,9,1.0
6166258981,dawnbreaker,drow-ranger,vengeful-spirit,tinker,pudge,tusk,puck,viper,slark,crystal-maiden,00:14:19,early game,0.89,-6233,-8954,-13,0.0
6166258981,dawnbreaker,drow-ranger,vengeful-spirit,tinker,pudge,tusk,puck,viper,slark,crystal-maiden,00:24:38,mid game,0.89,-12908,-18308,-25,0.0
6166258981,dawnbreaker,drow-ranger,vengeful-spirit,tinker,pudge,tusk,puck,viper,slark,crystal-maiden,00:33:35,late game,0.89,-13027,-13876,-23,0.0
6166258981,dawnbreaker,drow-ranger,vengeful-spirit,tinker,pudge,tusk,puck,viper,slark,crystal-maiden,00:43:01,superlate game,0.89,-8501,-4625,-19,0.0
6166259030,clinkz,tidehunter,storm-spirit,pudge,shadow-shaman,pugna,abaddon,lina,luna,necrophos,00:05:43,early game,-2.4,-499,-231,0,1.0
6166259030,clinkz,tidehunter,storm-spirit,pudge,shadow-shaman,pugna,abaddon,lina,luna,necrophos,00:23:46,mid game,-2.4,6436,14501,13,1.0
6166259030,clinkz,tidehunter,storm-spirit,pudge,shadow-shaman,pugna,abaddon,lina,luna,necrophos,00:32:33,late game,-2.4,10067,17423,14,1.0
6166259030,clinkz,tidehunter,storm-spirit,pudge,shadow-shaman,pugna,abaddon,lina,luna,necrophos,00:39:45,superlate game,-2.4,9684,10731,12,1.0
6166259306,lion,outworld-destroyer,dawnbreaker,juggernaut,witch-doctor,hoodwink,warlock,sven,viper,silencer,00:02:42,early game,-2.03,313,-239,-1,1.0
6166259306,lion,outworld-destroyer,dawnbreaker,juggernaut,witch-doctor,hoodwink,warlock,sven,viper,silencer,00:19:09,mid game,-2.03,-883,346,-6,1.0
6166259306,lion,outworld-destroyer,dawnbreaker,juggernaut,witch-doctor,hoodwink,warlock,sven,viper,silencer,00:27:05,late game,-2.03,-3550,-3768,-7,1.0
6166259306,lion,outworld-destroyer,dawnbreaker,juggernaut,witch-doctor,hoodwink,warlock,sven,viper,silencer,00:43:57,superlate game,-2.03,10127,24163,3,1.0
6166259476,undying,invoker,anti-mage,weaver,witch-doctor,vengeful-spirit,dark-willow,phantom-assassin,zeus,silencer,00:04:39,early game,-4.94,-41,338,3,0.0
6166259476,undying,invoker,anti-mage,weaver,witch-doctor,vengeful-spirit,dark-willow,phantom-assassin,zeus,silencer,00:21:52,mid game,-4.94,1030,-6382,-2,0.0
6166259476,undying,invoker,anti-mage,weaver,witch-doctor,vengeful-spirit,dark-willow,phantom-assassin,zeus,silencer,00:33:27,late game,-4.94,-1882,-19648,-13,0.0
6166259476,undying,invoker,anti-mage,weaver,witch-doctor,vengeful-spirit,dark-willow,phantom-assassin,zeus,silencer,00:37:37,superlate game,-4.94,-7191,-33093,-20,0.0
6166259614,skywrath-mage,lion,juggernaut,bristleback,weaver,outworld-destroyer,anti-mage,venomancer,queen-of-pain,wraith-king,00:16:24,early game,-3.21,3364,3609,2,0.0
6166259614,skywrath-mage,lion,juggernaut,bristleback,weaver,outworld-destroyer,anti-mage,venomancer,queen-of-pain,wraith-king,00:17:59,mid game,-3.21,4048,4339,3,0.0
6166259614,skywrath-mage,lion,juggernaut,bristleback,weaver,outworld-destroyer,anti-mage,venomancer,queen-of-pain,wraith-king,00:32:19,late game,-3.21,-769,-5556,-2,0.0
6166259614,skywrath-mage,lion,juggernaut,bristleback,weaver,outworld-destroyer,anti-mage,venomancer,queen-of-pain,wraith-king,00:42:35,superlate game,-3.21,-7410,-12237,-3,0.0
6166262359,sven,sand-king,rubick,pudge,magnus,tidehunter,mars,weaver,shadow-fiend,silencer,00:12:08,early game,-4.64,112,902,2,1.0
6166262359,sven,sand-king,rubick,pudge,magnus,tidehunter,mars,weaver,shadow-fiend,silencer,00:25:57,mid game,-4.64,4819,4908,7,1.0
6166262359,sven,sand-king,rubick,pudge,magnus,tidehunter,mars,weaver,shadow-fiend,silencer,00:34:08,late game,-4.64,5021,7139,4,1.0
6166262359,sven,sand-king,rubick,pudge,magnus,tidehunter,mars,weaver,shadow-fiend,silencer,00:41:15,superlate game,-4.64,15034,32905,12,1.0
6166263169,monkey-king,zeus,ember-spirit,shadow-demon,necrophos,sniper,queen-of-pain,chaos-knight,vengeful-spirit,undying,00:16:15,early game,-5.58,-7154,-5558,-12,0.0
6166263169,monkey-king,zeus,ember-spirit,shadow-demon,necrophos,sniper,queen-of-pain,chaos-knight,vengeful-spirit,undying,00:22:57,mid game,-5.58,-9689,-9234,-17,0.0
6166263169,monkey-king,zeus,ember-spirit,shadow-demon,necrophos,sniper,queen-of-pain,chaos-knight,vengeful-spirit,undying,00:29:25,late game,-5.58,-12578,-15080,-19,0.0
6166263169,monkey-king,zeus,ember-spirit,shadow-demon,necrophos,sniper,queen-of-pain,chaos-knight,vengeful-spirit,undying,00:43:53,superlate game,-5.58,-31352,-39655,-26,0.0
6166263510,outworld-destroyer,magnus,ogre-magi,wraith-king,dazzle,rubick,earthshaker,phantom-lancer,centaur-warrunner,shadow-shaman,00:12:12,early game,-10.2,-310,-828,0,0.0
6166263510,outworld-destroyer,magnus,ogre-magi,wraith-king,dazzle,rubick,earthshaker,phantom-lancer,centaur-warrunner,shadow-shaman,00:20:17,mid game,-10.2,-983,1355,6,0.0
6166263510,outworld-destroyer,magnus,ogre-magi,wraith-king,dazzle,rubick,earthshaker,phantom-lancer,centaur-warrunner,shadow-shaman,00:29:48,late game,-10.2,-1513,2490,8,0.0
6166263510,outworld-destroyer,magnus,ogre-magi,wraith-king,dazzle,rubick,earthshaker,phantom-lancer,centaur-warrunner,shadow-shaman,00:41:53,superlate game,-10.2,-15534,-18195,0,0.0
6166265425,phantom-assassin,shadow-shaman,windranger,dragon-knight,earthshaker,kunkka,slark,enchantress,lina,crystal-maiden,00:04:40,early game,6.01,-302,-796,-1,0.0
6166265425,phantom-assassin,shadow-shaman,windranger,dragon-knight,earthshaker,kunkka,slark,enchantress,lina,crystal-maiden,00:23:50,mid game,6.01,2614,-1977,-4,0.0
6166265425,phantom-assassin,shadow-shaman,windranger,dragon-knight,earthshaker,kunkka,slark,enchantress,lina,crystal-maiden,00:30:57,late game,6.01,-8600,-21493,-14,0.0
6166265425,phantom-assassin,shadow-shaman,windranger,dragon-knight,earthshaker,kunkka,slark,enchantress,lina,crystal-maiden,00:38:52,superlate game,6.01,-8550,-25495,-17,0.0
6166266093,tinker,pudge,skywrath-mage,drow-ranger,slardar,tidehunter,rubick,faceless-void,ember-spirit,witch-doctor,00:04:57,early game,-3.38,1007,637,5,1.0
6166266093,tinker,pudge,skywrath-mage,drow-ranger,slardar,tidehunter,rubick,faceless-void,ember-spirit,witch-doctor,00:24:57,mid game,-3.38,3652,13550,14,1.0
6166266093,tinker,pudge,skywrath-mage,drow-ranger,slardar,tidehunter,rubick,faceless-void,ember-spirit,witch-doctor,00:34:25,late game,-3.38,630,-2329,9,1.0
6166266093,tinker,pudge,skywrath-mage,drow-ranger,slardar,tidehunter,rubick,faceless-void,ember-spirit,witch-doctor,00:41:01,superlate game,-3.38,16647,33948,19,1.0
6166266322,abaddon,undying,sniper,lion,slark,spirit-breaker,bristleback,sven,omniknight,mirana,00:16:58,early game,4.63,44,-725,2,0.0
6166266322,abaddon,undying,sniper,lion,slark,spirit-breaker,bristleback,sven,omniknight,mirana,00:26:38,mid game,4.63,351,-349,3,0.0
6166266322,abaddon,undying,sniper,lion,slark,spirit-breaker,bristleback,sven,omniknight,mirana,00:31:35,late game,4.63,-9564,-22463,-7,0.0
6166266322,abaddon,undying,sniper,lion,slark,spirit-breaker,bristleback,sven,omniknight,mirana,00:40:58,superlate game,4.63,-16863,-33925,-13,0.0
6166267046,crystal-maiden,dragon-knight,faceless-void,juggernaut,oracle,keeper-of-the-light,bristleback,disruptor,phantom-assassin,lion,00:13:41,early game,4.86,-444,-1376,2,1.0
6166267046,crystal-maiden,dragon-knight,faceless-void,juggernaut,oracle,keeper-of-the-light,bristleback,disruptor,phantom-assassin,lion,00:18:06,mid game,4.86,-644,853,3,1.0
6166267046,crystal-maiden,dragon-knight,faceless-void,juggernaut,oracle,keeper-of-the-light,bristleback,disruptor,phantom-assassin,lion,00:33:03,late game,4.86,10595,11043,7,1.0
6166267046,crystal-maiden,dragon-knight,faceless-void,juggernaut,oracle,keeper-of-the-light,bristleback,disruptor,phantom-assassin,lion,00:38:51,superlate game,4.86,9457,10019,7,1.0
6166268592,lion,beastmaster,pudge,dragon-knight,phoenix,terrorblade,nyx-assassin,silencer,legion-commander,abaddon,00:06:46,early game,1.3,-1621,-2588,-2,0.0
6166268592,lion,beastmaster,pudge,dragon-knight,phoenix,terrorblade,nyx-assassin,silencer,legion-commander,abaddon,00:20:28,mid game,1.3,-2814,-1870,-1,0.0
6166268592,lion,beastmaster,pudge,dragon-knight,phoenix,terrorblade,nyx-assassin,silencer,legion-commander,abaddon,00:36:52,late game,1.3,-15491,-25492,-9,0.0
6166268592,lion,beastmaster,pudge,dragon-knight,phoenix,terrorblade,nyx-assassin,silencer,legion-commander,abaddon,00:40:11,superlate game,1.3,-22657,-31899,-13,0.0
6166269255,shadow-fiend,windranger,disruptor,night-stalker,faceless-void,lich,slark,razor,dazzle,dragon-knight,00:12:34,early game,8.91,-554,123,-1,0.0
6166269255,shadow-fiend,windranger,disruptor,night-stalker,faceless-void,lich,slark,razor,dazzle,dragon-knight,00:17:14,mid game,8.91,-2468,-1645,-1,0.0
6166269255,shadow-fiend,windranger,disruptor,night-stalker,faceless-void,lich,slark,razor,dazzle,dragon-knight,00:30:26,late game,8.91,-4485,-8100,-6,0.0
6166269255,shadow-fiend,windranger,disruptor,night-stalker,faceless-void,lich,slark,razor,dazzle,dragon-knight,00:37:15,superlate game,8.91,-5846,-12439,-11,0.0
6166270107,sven,shadow-fiend,venomancer,puck,queen-of-pain,monkey-king,templar-assassin,bounty-hunter,sniper,spirit-breaker,00:15:54,early game,-6.62,-2091,-1950,-5,0.0
6166270107,sven,shadow-fiend,venomancer,puck,queen-of-pain,monkey-king,templar-assassin,bounty-hunter,sniper,spirit-breaker,00:25:03,mid game,-6.62,-10925,-16020,-15,0.0
6166270107,sven,shadow-fiend,venomancer,puck,queen-of-pain,monkey-king,templar-assassin,bounty-hunter,sniper,spirit-breaker,00:30:29,late game,-6.62,-22568,-41187,-25,0.0
6166270107,sven,shadow-fiend,venomancer,puck,queen-of-pain,monkey-king,templar-assassin,bounty-hunter,sniper,spirit-breaker,00:37:23,superlate game,-6.62,-36197,-65851,-34,0.0
6166271778,outworld-destroyer,crystal-maiden,keeper-of-the-light,mars,rubick,juggernaut,sand-king,clinkz,pudge,void-spirit,00:15:04,early game,-2.55,-1609,-4054,-2,0.0
6166271778,outworld-destroyer,crystal-maiden,keeper-of-the-light,mars,rubick,juggernaut,sand-king,clinkz,pudge,void-spirit,00:24:37,mid game,-2.55,-9849,-12880,-7,0.0
6166271778,outworld-destroyer,crystal-maiden,keeper-of-the-light,mars,rubick,juggernaut,sand-king,clinkz,pudge,void-spirit,00:31:34,late game,-2.55,-15398,-22810,-12,0.0
6166273014,slark,spirit-breaker,lich,lina,pangolier,keeper-of-the-light,hoodwink,treant-protector,tidehunter,bloodseeker,00:13:45,early game,-0.67,-699,-1334,2,1.0
6166273014,slark,spirit-breaker,lich,lina,pangolier,keeper-of-the-light,hoodwink,treant-protector,tidehunter,bloodseeker,00:23:54,mid game,-0.67,4793,6398,6,1.0
6166273014,slark,spirit-breaker,lich,lina,pangolier,keeper-of-the-light,hoodwink,treant-protector,tidehunter,bloodseeker,00:28:34,late game,-0.67,9899,16027,11,1.0
6166273014,slark,spirit-breaker,lich,lina,pangolier,keeper-of-the-light,hoodwink,treant-protector,tidehunter,bloodseeker,00:37:19,superlate game,-0.67,27769,41884,18,1.0
6166275724,queen-of-pain,bristleback,ogre-magi,chaos-knight,legion-commander,earthshaker,bloodseeker,undying,dragon-knight,viper,00:10:38,early game,-7.4,-3058,-2488,-5,0.0
6166275724,queen-of-pain,bristleback,ogre-magi,chaos-knight,legion-commander,earthshaker,bloodseeker,undying,dragon-knight,viper,00:22:56,mid game,-7.4,-10365,-11796,-15,0.0
6166275724,queen-of-pain,bristleback,ogre-magi,chaos-knight,legion-commander,earthshaker,bloodseeker,undying,dragon-knight,viper,00:32:40,late game,-7.4,-21711,-26730,-23,0.0
6166275886,invoker,sven,monkey-king,lion,lina,phantom-lancer,templar-assassin,jakiro,night-stalker,tidehunter,00:10:22,early game,3.44,1364,449,2,0.0
6166275886,invoker,sven,monkey-king,lion,lina,phantom-lancer,templar-assassin,jakiro,night-stalker,tidehunter,00:20:42,mid game,3.44,-4130,-7070,-7,0.0
6166275886,invoker,sven,monkey-king,lion,lina,phantom-lancer,templar-assassin,jakiro,night-stalker,tidehunter,00:34:50,late game,3.44,-9701,-21969,-15,0.0
6166275886,invoker,sven,monkey-king,lion,lina,phantom-lancer,templar-assassin,jakiro,night-stalker,tidehunter,00:37:01,superlate game,3.44,-16015,-33775,-19,0.0
6166275893,crystal-maiden,phantom-assassin,void-spirit,hoodwink,beastmaster,dazzle,underlord,witch-doctor,faceless-void,undying,00:12:09,early game,-0.13,-1969,-1766,-2,0.0
6166275893,crystal-maiden,phantom-assassin,void-spirit,hoodwink,beastmaster,dazzle,underlord,witch-doctor,faceless-void,undying,00:25:49,mid game,-0.13,-6575,-15031,-11,0.0
6166275893,crystal-maiden,phantom-assassin,void-spirit,hoodwink,beastmaster,dazzle,underlord,witch-doctor,faceless-void,undying,00:28:12,late game,-0.13,-9400,-21746,-14,0.0
6166275893,crystal-maiden,phantom-assassin,void-spirit,hoodwink,beastmaster,dazzle,underlord,witch-doctor,faceless-void,undying,00:37:08,superlate game,-0.13,-23292,-38949,-24,0.0
6166276507,skywrath-mage,enigma,doom,slark,sand-king,jakiro,sven,invoker,sniper,ogre-magi,00:15:18,early game,1.57,367,-940,-3,0.0
6166276507,skywrath-mage,enigma,doom,slark,sand-king,jakiro,sven,invoker,sniper,ogre-magi,00:20:13,mid game,1.57,-1968,-5728,-6,0.0
6166276507,skywrath-mage,enigma,doom,slark,sand-king,jakiro,sven,invoker,sniper,ogre-magi,00:27:33,late game,1.57,-11824,-20245,-15,0.0
6166276769,tiny,slark,crystal-maiden,bristleback,shadow-demon,lion,brewmaster,void-spirit,anti-mage,jakiro,00:05:41,early game,4.45,-1274,-1802,-4,0.0
6166276769,tiny,slark,crystal-maiden,bristleback,shadow-demon,lion,brewmaster,void-spirit,anti-mage,jakiro,00:24:43,mid game,4.45,-10948,-20166,-15,0.0
6166276769,tiny,slark,crystal-maiden,bristleback,shadow-demon,lion,brewmaster,void-spirit,anti-mage,jakiro,00:35:18,late game,4.45,-33122,-56563,-28,0.0
6166277860,anti-mage,leshrac,sand-king,pugna,shadow-fiend,winter-wyvern,ember-spirit,queen-of-pain,pangolier,morphling,00:16:27,early game,14.9,2389,1570,0,0.0
6166277860,anti-mage,leshrac,sand-king,pugna,shadow-fiend,winter-wyvern,ember-spirit,queen-of-pain,pangolier,morphling,00:25:10,mid game,14.9,1322,-5065,-5,0.0
6166277860,anti-mage,leshrac,sand-king,pugna,shadow-fiend,winter-wyvern,ember-spirit,queen-of-pain,pangolier,morphling,00:27:56,late game,14.9,1660,-3113,-5,0.0
6166278007,lion,rubick,invoker,legion-commander,wraith-king,dark-willow,shadow-fiend,centaur-warrunner,gyrocopter,hoodwink,00:10:37,early game,-0.37,-1925,-2768,-4,1.0
6166278007,lion,rubick,invoker,legion-commander,wraith-king,dark-willow,shadow-fiend,centaur-warrunner,gyrocopter,hoodwink,00:26:23,mid game,-0.37,-2984,-2275,-4,1.0
6166278007,lion,rubick,invoker,legion-commander,wraith-king,dark-willow,shadow-fiend,centaur-warrunner,gyrocopter,hoodwink,00:27:53,late game,-0.37,-1665,-163,-2,1.0
6166279081,drow-ranger,sniper,silencer,sand-king,witch-doctor,slark,enigma,bounty-hunter,juggernaut,lina,00:03:55,early game,-0.99,365,46,0,1.0
6166279081,drow-ranger,sniper,silencer,sand-king,witch-doctor,slark,enigma,bounty-hunter,juggernaut,lina,00:25:55,mid game,-0.99,4316,7499,5,1.0
6166279081,drow-ranger,sniper,silencer,sand-king,witch-doctor,slark,enigma,bounty-hunter,juggernaut,lina,00:33:23,late game,-0.99,9503,16362,11,1.0
6166280407,void-spirit,puck,mirana,hoodwink,morphling,earthshaker,zeus,io,bloodseeker,slark,00:09:49,early game,-1.58,-2080,-1755,-3,0.0
6166280407,void-spirit,puck,mirana,hoodwink,morphling,earthshaker,zeus,io,bloodseeker,slark,00:24:32,mid game,-1.58,-10749,-13856,-14,0.0
6166280407,void-spirit,puck,mirana,hoodwink,morphling,earthshaker,zeus,io,bloodseeker,slark,00:31:14,late game,-1.58,-21756,-35080,-23,0.0
6166280713,bounty-hunter,witch-doctor,monkey-king,ogre-magi,pudge,phoenix,mars,winter-wyvern,sven,rubick,00:09:36,early game,-3.64,833,1064,4,1.0
6166280713,bounty-hunter,witch-doctor,monkey-king,ogre-magi,pudge,phoenix,mars,winter-wyvern,sven,rubick,00:23:17,mid game,-3.64,23778,25103,26,1.0
6166280713,bounty-hunter,witch-doctor,monkey-king,ogre-magi,pudge,phoenix,mars,winter-wyvern,sven,rubick,00:27:28,late game,-3.64,30485,33070,30,1.0
6166280850,viper,tidehunter,silencer,troll-warlord,lich,ogre-magi,lion,shadow-fiend,kunkka,slark,00:00:53,early game,-4.35,-66,185,0,1.0
6166280850,viper,tidehunter,silencer,troll-warlord,lich,ogre-magi,lion,shadow-fiend,kunkka,slark,00:22:27,mid game,-4.35,7352,9793,8,1.0
6166280850,viper,tidehunter,silencer,troll-warlord,lich,ogre-magi,lion,shadow-fiend,kunkka,slark,00:28:24,late game,-4.35,9590,11027,9,1.0
6166280963,shadow-fiend,templar-assassin,sven,silencer,viper,ursa,ember-spirit,drow-ranger,sniper,lina,00:10:01,early game,0.58,632,-890,-1,0.0
6166280963,shadow-fiend,templar-assassin,sven,silencer,viper,ursa,ember-spirit,drow-ranger,sniper,lina,00:22:30,mid game,0.58,3374,4527,-3,0.0
6166280963,shadow-fiend,templar-assassin,sven,silencer,viper,ursa,ember-spirit,drow-ranger,sniper,lina,00:28:17,late game,0.58,-1138,-7316,-11,0.0
6166281254,outworld-destroyer,bloodseeker,legion-commander,techies,doom,zeus,clinkz,chaos-knight,kunkka,pudge,00:01:19,early game,-3.62,-825,62,-2,0.0
